Reaction id	Reaction name	stoichiometry	Genes
rxn10060_c0	NAD kinase (dTTP)	cpd00003_c0 + cpd00357_c0 <=> cpd00006_c0 + cpd00067_c0 + cpd00297_c0	6666666.653812.peg.948;
rxn12638_c0	methionyl aminopeptidase	cpd00001_c0 + cpd11588_c0 --> cpd00033_c0 + cpd00129_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
rxn05248_c0	FACOAL150(anteiso)	cpd00002_c0 + cpd00010_c0 + cpd11438_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11439_c0	6666666.653812.peg.5005;6666666.653812.peg.1757;6666666.653812.peg.2056;6666666.653812.peg.1330;6666666.653812.peg.1090;6666666.653812.peg.1046;6666666.653812.peg.48;6666666.653812.peg.5073;6666666.653812.peg.3326;
rxn08845_c0	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)	cpd00001_c0 + cpd15343_c0 <=> cpd00067_c0 + cpd01741_c0 + cpd02090_c0	6666666.653812.peg.1873;
rxn02380_c0	beta-D-Glucose 6-phosphate ketol-isomerase	cpd00863_c0 <=> cpd00072_c0	6666666.653812.peg.1998;
rxn05417_c0	6-methyl-heptanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd11492_c0 + cpd11553_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11554_c0	6666666.653812.peg.2989;6666666.653812.peg.1904;
rxn05957_c0	O4-succinyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase	cpd00239_c0 + cpd00822_c0 --> cpd00036_c0 + cpd00135_c0	6666666.653812.peg.1977;6666666.653812.peg.4461;
rxn03848_c0	Biuret amidohydrolase	cpd00001_c0 + cpd00067_c0 + cpd03963_c0 <=> cpd00011_c0 + cpd00013_c0 + cpd00073_c0	6666666.653812.peg.663;6666666.653812.peg.662;6666666.653812.peg.661;
rxn11946_c0	R05614	cpd00017_c0 + cpd03449_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd15560_c0	6666666.653812.peg.2658;
rxn02911_c0	(S)-3-Hydroxydodecanoyl-CoA hydro-lyase	cpd03116_c0 <=> cpd00001_c0 + cpd02060_c0	6666666.653812.peg.203;
rxn12847_c0	Gly-Try aminopeptidase	cpd00001_c0 + cpd15606_c0 <=> cpd00033_c0 + cpd00069_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
rxn08822_c0	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:0)	cpd00001_c0 + cpd15358_c0 <=> 2.0 cpd00067_c0 + cpd00080_c0 + cpd01080_c0	6666666.653812.peg.1873;
rxn03891_c0	R05612	cpd00113_c0 + cpd00906_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02590_c0	666666.653812.peg.641;
rxn01643_c0	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)	cpd00005_c0 + cpd00067_c0 + cpd01977_c0 --> cpd00006_c0 + cpd00009_c0 + cpd00346_c0	6666666.653812.peg.2858;
rxn00707_c0	ITP:cytidine 5'-phosphotransferase	cpd00068_c0 + cpd00367_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd00090_c0	6666666.653812.peg.3917;
rxn10113_c0	cytochrome oxidase bo3 (ubiquinol-8: 2.5 protons)	2.0 cpd00067_c0 + 2.0 cpd00109_c0 + cpd15561_c0 --> 4.0 cpd00067_e0 + 2.0 cpd00110_c0 + cpd15560_c0	6666666.653812.peg.4150;6666666.653812.peg.4151;
rxn06673_c0	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	cpd00022_c0 + cpd12543_c0 --> cpd00070_c0 + cpd12848_c0	6666666.653812.peg.2034;6666666.653812.peg.2398;
rxn02175_c0	ATP:pantetheine-4'-phosphate adenylyltransferase	cpd00002_c0 + cpd00834_c0 <=> cpd00012_c0 + cpd00655_c0	6666666.653812.peg.4651;
rxn01675_c0	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase	cpd00089_c0 + cpd00357_c0 --> cpd00012_c0 + cpd00626_c0	6666666.653812.peg.2173;
rxn05150_c0	zinc transport via ABC system	cpd00001_c0 + cpd00002_c0 + cpd00034_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00034_c0 + cpd00067_c0	
rxn09562_c0	Guanylate kinase	cpd00067_c0 + cpd00115_c0 + cpd00126_c0 <=> cpd00031_c0 + cpd00177_c0	6666666.653812.peg.4071;
rxn03282_c0	R04805	cpd00003_c0 + cpd03227_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03228_c0	6666666.653812.peg.4723;6666666.653812.peg.245;6666666.653812.peg.2426;6666666.653812.peg.295;
rxn12644_c0	methionyl aminopeptidase	cpd00001_c0 + cpd11582_c0 <=> cpd00035_c0 + cpd00161_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
rxn00213_c0	UTP:alpha-D-glucose-1-phosphate uridylyltransferase	cpd00062_c0 + cpd00089_c0 <=> cpd00012_c0 + cpd00026_c0	6666666.653812.peg.2356;
rxn02642_c0	(S)-Tetrahydrocolumbamine:oxigen oxidoreductase	2.0 cpd00007_c0 + cpd00067_c0 + cpd02545_c0 <=> 2.0 cpd00025_c0 + cpd01238_c0	6666666.653812.peg.2967;
rxn07100_c0	CDPethanolamine:1-alkyl-2-acylglycerol ethanolaminephosphotransferase	cpd00444_c0 + cpd12273_c0 <=> cpd00046_c0 + 2.0 cpd00067_c0 + cpd12554_c0	6666666.653812.peg.604;
rxn10227_c0	anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	cpd00054_c0 + cpd15684_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15690_c0	6666666.653812.peg.4873;
rxn00285_c0	Succinate:CoA ligase (ADP-forming)	cpd00002_c0 + cpd00010_c0 + cpd00036_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00078_c0	6666666.653812.peg.571;6666666.653812.peg.572;6666666.653812.peg.3170;
rxn02181_c0	3-Hydroxypropionyl-CoA hydro-lyase	cpd03375_c0 <=> cpd00001_c0 + cpd00663_c0	6666666.653812.peg.203;6666666.653812.peg.2003;
rxn08615_c0	glycogen synthase (ADPGlc)	cpd00387_c0 + cpd15302_c0 <=> cpd00008_c0 + cpd00155_c0	6666666.653812.peg.4599;
rxn12844_c0	Gly-Cys aminopeptidase	cpd00001_c0 + cpd15603_c0 <=> cpd00033_c0 + cpd00084_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
rxn02584_c0	N-Methylhexanamide amidohydrolase	cpd00001_c0 + cpd01765_c0 <=> cpd00187_c0 + cpd01113_c0	6666666.653812.peg.3781;
rxn01871_c0	acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase	cpd00022_c0 + cpd00449_c0 --> cpd00010_c0 + cpd00836_c0	6666666.653812.peg.4025;
rxn07230_c0	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate 4-phosphohydrolase	cpd00001_c0 + cpd13383_c0 <=> cpd00009_c0 + cpd00067_c0 + cpd12572_c0	6666666.653812.peg.2359;
rxn00904_c0	L-Valine:pyruvate aminotransferase	cpd00020_c0 + cpd00156_c0 <=> cpd00035_c0 + cpd00123_c0	6666666.653812.peg.1860;
rxn12639_c0	RXN0-6976.c	cpd00001_c0 + cpd11587_c0 <=> cpd00035_c0 + cpd00053_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
rxn12643_c0	RXN0-6979.c	cpd00001_c0 + cpd11583_c0 --> cpd00035_c0 + cpd00107_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
rxn00321_c0	L-Lysine 2,3-aminomutase	cpd00039_c0 <=> cpd00840_c0	6666666.653812.peg.1704;
rxn03908_c0	ATP:4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol 2-phosphotransferase	cpd00002_c0 + cpd08287_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd08288_c0	6666666.653812.peg.435;
rxn00838_c0	IMP:L-aspartate ligase (GDP-forming)	cpd00038_c0 + cpd00041_c0 + cpd00114_c0 --> cpd00009_c0 + cpd00031_c0 + 2.0 cpd00067_c0 + cpd02375_c0	6666666.653812.peg.620;
rxn05396_c0	9-methyl-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd11492_c0 + cpd11532_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11533_c0	6666666.653812.peg.2989;6666666.653812.peg.1904;
rxn00883_c0	1D-myo-Inositol 3-phosphate phosphohydrolase	cpd00001_c0 + cpd02484_c0 --> cpd00009_c0 + cpd00121_c0	6666666.653812.peg.726;6666666.653812.peg.4831;
rxn05251_c0	FACOAL170(anteiso)	cpd00002_c0 + cpd00010_c0 + cpd11433_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11434_c0	6666666.653812.peg.5005;6666666.653812.peg.1757;6666666.653812.peg.2056;6666666.653812.peg.1330;6666666.653812.peg.1090;6666666.653812.peg.1046;6666666.653812.peg.48;6666666.653812.peg.5073;6666666.653812.peg.3326;
rxn00527_c0	L-tyrosine:2-oxoglutarate aminotransferase	cpd00024_c0 + cpd00069_c0 <=> cpd00023_c0 + cpd00868_c0	6666666.653812.peg.967;6666666.653812.peg.3524;6666666.653812.peg.2188;
rxn08804_c0	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:0) (periplasm)	cpd00001_c0 + cpd15314_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd03847_c0	6666666.653812.peg.1873;
rxn11838_c0	4-hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one:NAD+ oxidoreductase	cpd00003_c0 + cpd16401_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd16402_c0	6666666.653812.peg.4723;6666666.653812.peg.245;6666666.653812.peg.2426;6666666.653812.peg.295;
rxn01509_c0	ATP:dGMP phosphotransferase	cpd00002_c0 + cpd00067_c0 + cpd00296_c0 --> cpd00008_c0 + cpd00295_c0	6666666.653812.peg.4071;
rxn09205_c0	Phosphatidylserine syntase (n-C12:0)	cpd00054_c0 + cpd15417_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15552_c0	6666666.653812.peg.4873;
rxn03035_c0	D-myo-Inositol-3,4-bisphosphate 4-phosphohydrolase	cpd00001_c0 + cpd02513_c0 <=> cpd00009_c0 + 2.0 cpd00067_c0 + cpd02484_c0	6666666.653812.peg.2359;
rxn00187_c0	L-Glutamate:ammonia ligase (ADP-forming)	cpd00002_c0 + cpd00013_c0 + cpd00023_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00053_c0 + cpd00067_c0	6666666.653812.peg.4635;
rxn02229_c0	3-Mercaptopyruvate:cyanide sulfurtransferase	cpd00081_c0 + cpd00706_c0 <=> cpd00020_c0 + cpd00268_c0	6666666.653812.peg.3001;6666666.653812.peg.1473;
rxn02503_c0	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine 6'-pyrophosphotransferase	cpd00002_c0 + cpd00954_c0 <=> cpd00018_c0 + cpd00067_c0 + cpd02920_c0	6666666.653812.peg.1442;
rxn05429_c0	12-methyl-tridecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd11492_c0 + cpd11565_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11566_c0	6666666.653812.peg.2989;6666666.653812.peg.1904;
rxn02853_c0	Imidazole acetaldehyde:NAD+ oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd03052_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd01831_c0	6666666.653812.peg.3324;6666666.653812.peg.4936;6666666.653812.peg.4722;6666666.653812.peg.5153;6666666.653812.peg.5123;6666666.653812.peg.1292;6666666.653812.peg.1085;6666666.653812.peg.2425;6666666.653812.peg.2039;6666666.653812.peg.4033;
rxn01653_c0	5-Formyltetrahydrofolate cyclo-ligase (ADP-forming)	cpd00002_c0 + cpd02197_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00347_c0	6666666.653812.peg.4974;6666666.653812.peg.1425;
rxn08557_c0	glycerol-3-phosphate dehydrogenase (menaquinone-8)	cpd00080_c0 + cpd15500_c0 --> cpd00095_c0 + cpd15499_c0	6666666.653812.peg.4565;
rxn00863_c0	L-histidinal:NAD+ oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd01324_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00119_c0	6666666.653812.peg.2007;
rxn00908_c0	glycine synthase	cpd00003_c0 + cpd00033_c0 + cpd00087_c0 <=> cpd00004_c0 + cpd00011_c0 + cpd00013_c0 + cpd00125_c0	6666666.653812.peg.4062;
rxn02402_c0	Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)	cpd00067_c0 + cpd00103_c0 + cpd02333_c0 --> cpd00011_c0 + cpd00012_c0 + cpd00873_c0	6666666.653812.peg.4603;
rxn12845_c0	Gly-Leu aminopeptidase	cpd00001_c0 + cpd15604_c0 <=> cpd00033_c0 + cpd00107_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
rxn00611_c0	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	cpd00003_c0 + cpd00080_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00095_c0	6666666.653812.peg.2049;
rxn05871_c0	primary_alcohol:NAD+ oxidoreductase	cpd00003_c0 + cpd00195_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd11616_c0	6666666.653812.peg.4723;6666666.653812.peg.245;6666666.653812.peg.2426;6666666.653812.peg.295;
rxn02418_c0	myo-inositol-hexakisphosphate 4-phosphohydrolase	cpd00001_c0 + cpd00885_c0 <=> cpd00009_c0 + cpd00067_c0 + cpd02788_c0	6666666.653812.peg.835;
rxn00412_c0	UTP:L-glutamine amido-ligase (ADP-forming)	cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd00062_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + cpd00052_c0 + 2.0 cpd00067_c0	6666666.653812.peg.511;6666666.653812.peg.3831;
rxn08846_c0	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)	cpd00001_c0 + cpd15344_c0 <=> cpd00067_c0 + cpd02090_c0 + cpd03847_c0	6666666.653812.peg.1873;
rxn01353_c0	ATP:dGDP phosphotransferase	cpd00002_c0 + cpd00295_c0 <=> cpd00008_c0 + cpd00241_c0	6666666.653812.peg.1788;
rxn03244_c0	(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase	cpd00003_c0 + cpd03118_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03119_c0	6666666.653812.peg.203;
rxn06723_c0	(3R)-3-hydroxymyristoyl-[acyl-carrier protein]:UDP-3-O-[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine N-acetyltransferase	cpd03584_c0 + cpd11484_c0 --> cpd02835_c0 + cpd11493_c0	6666666.653812.peg.1278;
rxn00735_c0	(2R,3S)-3-methylmalate:NAD+ oxidoreductase	cpd00004_c0 + cpd00011_c0 + cpd00094_c0 <=> cpd00003_c0 + cpd03593_c0	6666666.653812.peg.452;
rxn05363_c0	4-methyl-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd11492_c0 + cpd11499_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11500_c0	6666666.653812.peg.2989;6666666.653812.peg.1904;
rxn03366_c0	R04917	cpd00001_c0 + cpd00006_c0 + cpd03365_c0 <=> cpd00005_c0 + 2.0 cpd00067_c0 + cpd03366_c0	6666666.653812.peg.2858;
rxn02312_c0	S-Adenosyl-L-methionine:8-amino-7-oxononanoate aminotransferase	cpd00017_c0 + cpd00800_c0 <=> cpd00764_c0 + cpd02701_c0	6666666.653812.peg.3004;
rxn07688_c0	R07898	cpd00003_c0 + cpd15053_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd15054_c0	6666666.653812.peg.203;
rxn00428_c0	dichloromethane chloride-lyase (adding H2O; chloride-hydrolysing; formaldehyde-forming)	cpd00001_c0 + cpd01530_c0 <=> cpd00055_c0 + 2.0 cpd00067_c0 + 2.0 cpd00099_c0	6666666.653812.peg.3580;6666666.653812.peg.4060;6666666.653812.peg.4351;6666666.653812.peg.73;
rxn10221_c0	anteisoheptadecanoyl-phosphatidate cytidylyltransferase	cpd00052_c0 + cpd15678_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15684_c0	6666666.653812.peg.3020;6666666.653812.peg.4135;
rxn10266_c0	anteisoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	cpd00001_c0 + cpd15717_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15723_c0	6666666.653812.peg.3782;
rxn00048_c0	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)lumazine 2,3-butanediyltransferase	cpd00067_c0 + 2.0 cpd02656_c0 --> cpd00220_c0 + cpd02882_c0	6666666.653812.peg.1588;
rxn09200_c0	Phosphatidylserine decarboxylase (n-C16:0)	2.0 cpd00067_c0 + cpd15555_c0 <=> cpd00011_c0 + cpd15531_c0	6666666.653812.peg.4874;
rxn08851_c0	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)	cpd00001_c0 + cpd15349_c0 <=> cpd00067_c0 + cpd02090_c0 + cpd15269_c0	6666666.653812.peg.1873;
rxn02475_c0	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	cpd00001_c0 + cpd00067_c0 + cpd00957_c0 --> cpd00013_c0 + cpd00931_c0	6666666.653812.peg.1592;
rxn01018_c0	carbamoyl-phosphate:L-aspartate carbamoyltransferase	cpd00041_c0 + cpd00146_c0 --> cpd00009_c0 + cpd00067_c0 + cpd00343_c0	6666666.653812.peg.2623;
rxn00947_c0	Palmitate:CoA ligase (AMP-forming)	cpd00002_c0 + cpd00010_c0 + cpd00214_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd00134_c0	6666666.653812.peg.5005;6666666.653812.peg.1757;6666666.653812.peg.2056;6666666.653812.peg.1330;6666666.653812.peg.1090;6666666.653812.peg.1046;6666666.653812.peg.48;6666666.653812.peg.5073;6666666.653812.peg.3326;
rxn03146_c0	UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine amidohydrolase	cpd00001_c0 + cpd02886_c0 <=> cpd00029_c0 + cpd03584_c0	6666666.653812.peg.4661;
rxn01600_c0	Cyclohexylamine:oxygen oxidoreductase (deaminating)	cpd00001_c0 + cpd00007_c0 + cpd00445_c0 <=> cpd00013_c0 + cpd00025_c0 + cpd00329_c0	6666666.653812.peg.4604;
rxn12510_c0	ATP:pantothenate 4'-phosphotransferase	cpd00002_c0 + cpd00644_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd02201_c0	6666666.653812.peg.2285;
rxn00414_c0	hydrogen-carbonate:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)	cpd00001_c0 + 2.0 cpd00002_c0 + cpd00053_c0 + cpd00242_c0 --> 2.0 cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + 2.0 cpd00067_c0 + cpd00146_c0	6666666.653812.peg.1922;6666666.653812.peg.2219;
rxn05349_c0	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase	cpd00022_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd11494_c0	6666666.653812.peg.2989;6666666.653812.peg.1904;
rxn02405_c0	CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase	cpd00052_c0 + cpd00875_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02546_c0	6666666.653812.peg.3020;6666666.653812.peg.2358;6666666.653812.peg.4135;
rxn01069_c0	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)	cpd00001_c0 + cpd00809_c0 --> cpd00009_c0 + cpd00161_c0	6666666.653812.peg.4478;
rxn00065_c0	ATP diphosphate-lyase (cyclizing; 3',5'-cyclic-AMP-forming)	cpd00002_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00446_c0	6666666.653812.peg.3580;6666666.653812.peg.4060;6666666.653812.peg.4351;6666666.653812.peg.73;
rxn05312_c0	Inorganic phosphate transporter	cpd00009_c0 + cpd00067_c0 --> cpd00009_e0 + cpd00067_e0	6666666.653812.peg.683;6666666.653812.peg.650;
rxn03243_c0	Decanoyl-CoA:acetyl-CoA C-acyltransferase	cpd00022_c0 + cpd03128_c0 <=> cpd00010_c0 + cpd03117_c0	6666666.653812.peg.5004;6666666.653812.peg.2992;
rxn00223_c0	D-glucose aldose-ketose-isomerase	cpd00027_c0 <=> cpd00082_c0	6666666.653812.peg.1998;
rxn02285_c0	UDP-N-acetylmuramate:NADP+ oxidoreductase	cpd00006_c0 + cpd00773_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd02820_c0	6666666.653812.peg.4666;
rxn08848_c0	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)	cpd00001_c0 + cpd15346_c0 <=> cpd00067_c0 + cpd00214_c0 + cpd02090_c0	6666666.653812.peg.1873;
rxn03907_c0	CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase	cpd00052_c0 + cpd08286_c0 <=> cpd00012_c0 + cpd08287_c0	666666.653812.peg.3783;
rxn01213_c0	GPPSYN-RXN	cpd00113_c0 + cpd00202_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00283_c0	666666.653812.peg.411;
rxn00770_c0	ATP:D-ribose-5-phosphate diphosphotransferase	cpd00002_c0 + cpd00101_c0 --> cpd00018_c0 + cpd00067_c0 + cpd00103_c0	6666666.653812.peg.3957;
rxn06037_c0	(3S)-3-Hydroxyacyl-CoA:NAD+ oxidoreductase	cpd00003_c0 + cpd11718_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd11637_c0	6666666.653812.peg.203;
rxn05247_c0	FACOAL140(ISO)	cpd00002_c0 + cpd00010_c0 + cpd11430_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11435_c0	6666666.653812.peg.5005;6666666.653812.peg.1757;6666666.653812.peg.2056;6666666.653812.peg.1330;6666666.653812.peg.1090;6666666.653812.peg.1046;6666666.653812.peg.48;6666666.653812.peg.5073;6666666.653812.peg.3326;
rxn08818_c0	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:0)	cpd00001_c0 + cpd15363_c0 <=> 2.0 cpd00067_c0 + cpd00080_c0 + cpd03847_c0	6666666.653812.peg.1873;
rxn00952_c0	O-acetyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase	cpd00239_c0 + cpd00790_c0 --> cpd00029_c0 + cpd00135_c0	6666666.653812.peg.1977;6666666.653812.peg.4461;
rxn01517_c0	ATP:dUMP phosphotransferase	cpd00002_c0 + cpd00067_c0 + cpd00299_c0 --> cpd00008_c0 + cpd00978_c0	6666666.653812.peg.4132;6666666.653812.peg.4071;
rxn03841_c0	4-amino-4-deoxychorismate pyruvate-lyase	cpd08210_c0 --> cpd00020_c0 + cpd00067_c0 + cpd00443_c0	6666666.653812.peg.4607;
rxn03249_c0	(S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase	cpd00003_c0 + cpd03122_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03123_c0	6666666.653812.peg.203;
rxn01257_c0	chorismate:L-glutamine aminotransferase	cpd00053_c0 + cpd00216_c0 <=> cpd00023_c0 + cpd08210_c0	6666666.653812.peg.4608;
rxn03365_c0	R04916	cpd00001_c0 + cpd00003_c0 + cpd03365_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd03366_c0	6666666.653812.peg.2858;
rxn01127_c0	ATP:dAMP phosphotransferase	cpd00002_c0 + cpd00067_c0 + cpd00294_c0 --> cpd00008_c0 + cpd00177_c0	6666666.653812.peg.803;
rxn07493_c0	R07678	cpd00009_c0 + cpd00067_c0 + cpd01536_c0 <=> cpd00031_c0 + cpd14655_c0	6666666.653812.peg.2644;
rxn10206_c0	anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	cpd00080_c0 + cpd11434_c0 --> cpd00010_c0 + cpd15672_c0	6666666.653812.peg.634;
rxn01459_c0	4-Aminobutyraldehyde:NAD+ oxidoreductase	cpd00001_c0 + cpd00006_c0 + cpd00434_c0 --> cpd00005_c0 + 2.0 cpd00067_c0 + cpd00281_c0	6666666.653812.peg.3324;6666666.653812.peg.4936;6666666.653812.peg.4722;6666666.653812.peg.5153;6666666.653812.peg.5123;6666666.653812.peg.1292;6666666.653812.peg.1085;6666666.653812.peg.2425;6666666.653812.peg.2039;6666666.653812.peg.4033;
rxn05313_c0	phosphate transport in/out via three Na+ symporter	cpd00009_e0 + 3.0 cpd00971_e0 --> cpd00009_c0 + 3.0 cpd00971_c0	6666666.653812.peg.839;
rxn01530_c0	retinol:NAD+ oxidoreductase	cpd00003_c0 + cpd00365_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00304_c0	6666666.653812.peg.4723;6666666.653812.peg.245;6666666.653812.peg.2426;6666666.653812.peg.295;
rxn00693_c0	5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase	cpd00135_c0 + cpd00345_c0 <=> cpd00060_c0 + cpd00087_c0	6666666.653812.peg.1979;
rxn08808_c0	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0) (periplasm)	cpd00001_c0 + cpd00067_c0 + cpd12547_c0 --> cpd00908_c0 + cpd01080_c0	6666666.653812.peg.1873;
rxn07841_c0	2-Isopentenyl-diphosphate:ATP delta2-isopentenyltransferase	cpd00002_c0 + cpd00202_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15130_c0	6666666.653812.peg.558;
rxn11834_c0	2-phenyl-1,3-propanediol monocarbamate:NAD+ oxidoreductase	cpd00003_c0 + cpd16395_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd16396_c0	6666666.653812.peg.4723;6666666.653812.peg.245;6666666.653812.peg.2426;6666666.653812.peg.295;
rxn00314_c0	N2-(D-1-carboxylethyl)-L-lysine:NADP+ oxidoreductase (L-lysine-forming)	cpd00001_c0 + cpd00006_c0 + cpd02490_c0 <=> cpd00005_c0 + cpd00020_c0 + cpd00039_c0 + cpd00067_c0	6666666.653812.peg.5054;6666666.653812.peg.1231;6666666.653812.peg.2252;
rxn01790_c0	(R)-Pantoate:NADP+ 2-oxidoreductase	cpd00006_c0 + cpd00408_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00712_c0	6666666.653812.peg.4706;
rxn02391_c0	Lysolecithin 2,3-acylmutase	cpd02603_c0 <=> cpd02601_c0	6666666.653812.peg.559;
rxn01446_c0	Deoxyguanosine:orthophosphate ribosyltransferase	cpd00009_c0 + cpd00277_c0 <=> cpd00207_c0 + cpd00509_c0	6666666.653812.peg.538;
